RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_Forecast,RM_ANSTEUERUNG_DSP_VENTIL_POINT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value_Forecast,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_True,RM_ANSTEUERUNG_DSP_VENTIL_POINT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value_True
21.8338632755235,0.8979537,24.59970541682308,26.93383079930754,4.97916244447104,22.2009980858385,0.0,24.38000037413683,25.5199982971995,2.488415437958519
21.826942303307998,0.8418549000000001,24.5361251581396,26.8069860666966,5.005038052506169,22.2009980858385,0.0,24.319999381334203,25.470001174050658,2.643663175392401
21.8167121957448,0.7907886,24.473170933035284,26.7120855218307,5.048463939312779,22.2009980858385,0.0,24.230000145130184,25.31999950940448,2.8056314661615787
21.7968983522415,0.763496,24.3503367763243,26.456541709470063,5.230245154250756,22.0963439379024,0.0,24.1399997073262,25.019999813712,2.9763784427826394
21.76618191450735,0.7537193600000001,24.20463316837462,26.13654570803796,5.371588380105077,22.0963439379024,0.0,24.049999870322203,24.979999935033,3.305043645840996
21.753563493892198,0.7342614199999999,24.13744841021113,26.02357405976886,5.449321598194668,22.0963439379024,0.0,23.94999881645113,24.810000147847262,3.351486393177371
21.73938244220985,0.7250536200000001,24.02977033419562,25.80938969804232,5.6331272542208985,22.0963439379024,0.0,23.839999850112882,24.5199983022246,3.851998568437878
21.7241820300525,0.70203915,23.85685048715194,25.47501311948514,6.013462104628299,22.0963439379024,0.0,23.71999996730755,24.48000024034554,4.352801553921868
21.7199880898125,0.65669045,23.728623549820483,25.237450781730658,6.307615463522939,22.0963439379024,0.0,23.64999986043778,24.33000099809928,4.57150680107646
21.727112934123,0.69190115,23.611253368527613,24.99893341280772,6.557818649699939,22.0963439379024,0.0,23.560000023433783,24.179999939053083,4.854199163562001
21.74310378751725,0.72544217,23.501259809389182,24.7947135931521,6.8420525428009995,22.0963439379024,0.0,23.4699995856298,24.0199998187371,4.997151302888501
21.76036903566915,0.8199807,23.354502097874594,24.4661301840036,7.169535590479359,22.0963439379024,0.0,23.419999809694243,23.94999972824886,4.989376266954242
21.774187583350198,0.8482441000000001,23.27689676445799,24.29416583048274,7.33192413748613,22.1999909576892,0.0,23.36999913255871,23.8699987596909,5.8565617139731785
21.832872554223748,0.7583804399999999,23.253161260048124,24.28735464750768,7.8231173818860995,22.616109825023997,0.0,23.3599991172916,23.78999960793288,6.355843856560799
22.05318567162015,0.58968402,23.170809606789522,24.208392888515398,9.375514369659061,22.823928980865148,0.0,23.390000064292902,23.729999184314398,6.856015571071868
22.2823752829509,0.73379725,23.235768401027112,24.327004489398238,10.889801623369266,22.9272099046185,0.0,23.390000064292902,23.6899993056354,6.919584203398298
22.440342954549,0.728108,23.31270354206602,24.3820547387802,11.4702913387083,22.9272099046185,0.0,23.349999702824473,23.65000063815636,6.534607028813639
22.52773855298775,0.8188404,23.300978029256353,24.3213615087846,11.053590433423647,22.9272099046185,0.0,23.309999942156022,23.589999608937898,6.685411044174099
22.5502206938868,0.78276545,23.26257519493474,24.28846652907096,10.60472485348227,22.9272099046185,0.0,23.26999867948762,23.5299997909194,6.5165667466371495
22.545255243390148,0.7907327000000001,23.22945910003714,24.249866191945742,10.230850482226568,22.9272099046185,0.0,23.21000008988491,23.44999882236144,6.609088728530541
22.536014692143297,0.74700043,23.21639440407205,24.26708642737704,10.027760325486398,22.9272099046185,0.0,23.160000313949354,23.3500003368639,7.106474102810946
22.526814138659848,0.6875928499999999,23.197924911486883,24.280249142942342,10.163907978445621,22.9272099046185,0.0,23.100000222346694,23.299998974515198,6.8560256193926
22.5261624275295,0.7302109,23.180040598082233,24.21012974925804,10.164066387266537,22.9272099046185,0.0,23.039998929144073,23.2500006401664,6.355547135560421
22.529901538833748,0.70673786,23.181113927246503,24.2259310639362,9.800661184056118,22.9272099046185,0.0,22.999999769275604,23.1799993384782,6.228143294869369
22.5174961160169,0.6483648,23.163786855823304,24.22888881423852,9.4909849428667,22.825509766257,0.0,22.94999909214007,23.10999985358994,6.101265513322417
22.468923298137298,0.66821426,23.10278853505387,24.07232910740892,9.2142482791856,22.825509766257,0.0,22.910000232671592,23.01999861256224,6.3637258775569485
22.43124375462135,0.63203536,23.075798196752352,24.027105323302443,9.064449686975827,22.521653941771497,0.0,22.86999897000319,23.01999861256224,6.446272832353898
22.335593763383848,0.5889307699999999,23.037620662423244,23.92569760665144,8.614485293608737,22.521653941771497,0.0,22.830000110534712,23.0399997631017,6.544547182326369
22.2722383740597,0.54553375,23.02369922568667,23.88921263025636,8.44944576316232,22.521653941771497,0.0,22.840000125801822,23.0399997631017,6.756862879652058
