RM_RBG_RAUMTEMPERATUR_POINT_ID_Value,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value,timestamp
0.30407348293546854,0.44506177155378057,0.5713570088021601,2021-01-26 15:30:00+00:00
0.30405332814184294,0.4451191662937406,0.5714082546472459,2021-01-26 15:45:00+00:00
0.3040331733482178,0.44517656103370373,0.57145950049233,2021-01-26 16:00:00+00:00
0.3040130185546024,0.44523395577366354,0.5715107463374157,2021-01-26 16:15:00+00:00
0.3039928637609772,0.44529135051362334,0.5715619921825015,2021-01-26 16:30:00+00:00
0.3039727089673516,0.4453487452535867,0.5716132380275856,2021-01-26 16:45:00+00:00
0.3039525541737367,0.4454061399935465,0.5716644838726712,2021-01-26 17:00:00+00:00
0.3039323993801115,0.4454635347335063,0.571715729717757,2021-01-26 17:15:00+00:00
0.3039122445864859,0.44552092947346966,0.5717669755628411,2021-01-26 17:30:00+00:00
0.30389208979287097,0.44557832421342947,0.5718182214079268,2021-01-26 17:45:00+00:00
0.3038719349992458,0.4456357189533895,0.5718694672530109,2021-01-26 18:00:00+00:00
0.3038517802056202,0.4456931136933526,0.5719207130980966,2021-01-26 18:15:00+00:00
0.30383162541200526,0.44575050843331243,0.5719719589431823,2021-01-26 18:30:00+00:00
0.30381147061837965,0.44580790317327224,0.5720232047882664,2021-01-26 18:45:00+00:00
0.3037913158247545,0.4458652979132356,0.5720744506333522,2021-01-26 19:00:00+00:00
0.30377116103113955,0.4459226926531954,0.5721256964784378,2021-01-26 19:15:00+00:00
0.30375100623751394,0.4459800873931552,0.5721769423235219,2021-01-26 19:30:00+00:00
0.3037308514438888,0.44603748213311856,0.5722281881686075,2021-01-26 19:45:00+00:00
0.3037106966502734,0.44609487687307836,0.5722794340136917,2021-01-26 20:00:00+00:00
0.3036905418566478,0.4461522716130384,0.5723306798587774,2021-01-26 20:15:00+00:00
0.30367038706302263,0.4462096663530015,0.5723819257038631,2021-01-26 20:30:00+00:00
0.30365023226940724,0.4462670610929613,0.5724331715489474,2021-01-26 20:45:00+00:00
0.3036300774757821,0.4463244558329247,0.5724844173940329,2021-01-26 21:00:00+00:00
0.3036099226821569,0.4463818505728845,0.572535663239117,2021-01-26 21:15:00+00:00
0.30358976788854153,0.4464392453128443,0.5725869090842027,2021-01-26 21:30:00+00:00
0.30356961309491637,0.4464966400528074,0.5726381549292885,2021-01-26 21:45:00+00:00
0.30354945830129076,0.44655403479276745,0.5726894007743726,2021-01-26 22:00:00+00:00
0.3035293035076758,0.44661142953272726,0.5727406466194582,2021-01-26 22:15:00+00:00
0.30350914871405066,0.4466688242726904,0.572791892464544,2021-01-26 22:30:00+00:00
0.30348899392042505,0.4467262190126504,0.5728431383096281,2021-01-26 22:45:00+00:00
0.3034688391268101,0.4467836137526102,0.5728943841547138,2021-01-26 23:00:00+00:00
0.3034486843331845,0.4468410084925736,0.5729456299997979,2021-01-26 23:15:00+00:00
0.30342852953955934,0.4468984032325334,0.5729968758448836,2021-01-26 23:30:00+00:00
0.3034083747459444,0.4469557979724932,0.5730481216899693,2021-01-26 23:45:00+00:00
0.3033882199523188,0.4470131927124563,0.5730993675350534,2021-01-27 00:00:00+00:00
0.3033680651586932,0.44707058745241635,0.5731506133801392,2021-01-27 00:15:00+00:00
0.30334791036507824,0.44712798219237615,0.5732018592252249,2021-01-27 00:30:00+00:00
0.30332775557145264,0.4471853769323393,0.5732531050703089,2021-01-27 00:45:00+00:00
0.3033076007778275,0.4472427716722993,0.5733043509153947,2021-01-27 01:00:00+00:00
0.3032874459842121,0.4473001664122591,0.5733555967604788,2021-01-27 01:15:00+00:00
0.30326729119058693,0.44735756115222225,0.5734068426055645,2021-01-27 01:30:00+00:00
0.30324713639696177,0.4474149558921823,0.5734580884506503,2021-01-27 01:45:00+00:00
0.3032269816033464,0.4474723506321421,0.5735093342957344,2021-01-27 02:00:00+00:00
0.3032068268097212,0.44752974537210544,0.57356058014082,2021-01-27 02:15:00+00:00
0.3031866720160956,0.44758714011206524,0.5736118259859058,2021-01-27 02:30:00+00:00
0.30316651722248067,0.44764453485202504,0.5736630718309899,2021-01-27 02:45:00+00:00
0.3031463624288555,0.4477019295919882,0.5737143176760756,2021-01-27 03:00:00+00:00
0.3031262076352299,0.447759324331948,0.5737655635211597,2021-01-27 03:15:00+00:00
0.30310605284161496,0.447816719071908,0.5738168093662454,2021-01-27 03:30:00+00:00
0.3030858980479898,0.44787411381187114,0.5738680552113311,2021-01-27 03:45:00+00:00
0.3030657432543642,0.44793150855183117,0.5739193010564152,2021-01-27 04:00:00+00:00
0.30304558846074925,0.4479889032917943,0.573970546901501,2021-01-27 04:15:00+00:00
0.30302543366712364,0.44804629803175433,0.5740217927465867,2021-01-27 04:30:00+00:00
0.30300527887349804,0.44810369277171413,0.5740730385916707,2021-01-27 04:45:00+00:00
0.3029851240798831,0.44816108751167727,0.5741242844367564,2021-01-27 05:00:00+00:00
0.3029649692862575,0.4482184822516371,0.5741755302818405,2021-01-27 05:15:00+00:00
0.30294481449263233,0.4482758769915969,0.5742267761269263,2021-01-27 05:30:00+00:00
0.3029246596990174,0.44833327173156023,0.574278021972012,2021-01-27 05:45:00+00:00
0.3029045049053918,0.44839066647152004,0.5743292678170961,2021-01-27 06:00:00+00:00
0.3028843501117666,0.44844806121148006,0.5743805136621818,2021-01-27 06:15:00+00:00
0.30286419531815123,0.4485054559514432,0.5744317595072659,2021-01-27 06:30:00+00:00
0.30284404052452607,0.448562850691403,0.5744830053523516,2021-01-27 06:45:00+00:00
0.3028238857309009,0.44862024543136303,0.5745342511974374,2021-01-27 07:00:00+00:00
0.3028037309372855,0.44867764017132616,0.5745854970425215,2021-01-27 07:15:00+00:00
0.30278357614366036,0.44873503491128597,0.5746367428876071,2021-01-27 07:30:00+00:00
0.30278357614366036,0.4480692892166873,0.5777740943782727,2021-01-27 07:45:00+00:00
0.30278357614366036,0.45106529464265277,0.579095131410011,2021-01-27 08:00:00+00:00
0.30278357614366036,0.4527297421015226,0.5784346294066919,2021-01-27 08:15:00+00:00
0.31368951694934055,0.45173104033725164,0.5815719643848073,2021-01-27 08:30:00+00:00
0.31368951694934055,0.4543941562714433,0.5805812609174789,2021-01-27 08:45:00+00:00
0.31368951694934055,0.4557257475274883,0.5776090019025429,2021-01-27 09:00:00+00:00
0.31368951694934055,0.4513981175565285,0.5792602238857406,2021-01-27 09:15:00+00:00
0.31368951694934055,0.450732405150879,0.573976240884288,2021-01-27 09:30:00+00:00
0.3245576546412592,0.44973373667555716,0.5781043784050323,2021-01-27 09:45:00+00:00
0.3245576546412592,0.45206392982902566,0.5795905079125003,2021-01-27 10:00:00+00:00
0.33530393651961066,0.4547270457632171,0.5749669938892666,2021-01-27 10:15:00+00:00
0.33530393651961066,0.4530626315932966,0.5822325159257766,2021-01-27 10:30:00+00:00
0.33530393651961066,0.4567244160028101,0.5777740943782727,2021-01-27 10:45:00+00:00
0.33530393651961066,0.4563915265110361,0.5814068884216278,2021-01-27 11:00:00+00:00
0.3460789570048812,0.4577230511891828,0.5784346294066919,2021-01-27 11:15:00+00:00
0.3460789570048812,0.45705727220563475,0.5795905079125003,2021-01-27 11:30:00+00:00
0.35680443171980003,0.45739016169740876,0.5845442399122932,2021-01-27 11:45:00+00:00
0.35680443171980003,0.4617177583794194,0.5794253824116705,2021-01-27 12:00:00+00:00
0.35680443171980003,0.45938753193700155,0.5832232689307553,2021-01-27 12:15:00+00:00
0.3676794707976099,0.46338220583828904,0.5814068884216278,2021-01-27 12:30:00+00:00
0.3676794707976099,0.46438087431361086,0.5832232689307553,2021-01-27 12:45:00+00:00
0.3676794707976099,0.4630492830575659,0.5863606534465209,2021-01-27 13:00:00+00:00
0.3676794707976099,0.4650466532971589,0.5850396494398827,2021-01-27 13:15:00+00:00
0.3676794707976099,0.4667111007560285,0.5871862479255696,2021-01-27 13:30:00+00:00
0.3676794707976099,0.46904132719844616,0.5832232689307553,2021-01-27 13:45:00+00:00
0.3676794707976099,0.4677097692313503,0.5858652769440316,2021-01-27 14:00:00+00:00
0.3788026507502169,0.4670439902478025,0.588507284957308,2021-01-27 14:15:00+00:00
0.3788026507502169,0.46937421669022017,0.5840488964349041,2021-01-27 14:30:00+00:00
0.3788026507502169,0.46604528848353155,0.5746367428876071,2021-01-27 14:45:00+00:00
0.3788026507502169,0.45972035485087726,0.5828930179290956,2021-01-27 15:00:00+00:00
0.3788026507502169,0.46038616712337443,0.5746367428876071,2021-01-27 15:15:00+00:00
0.3788026507502169,0.45838886346167973,0.5828930179290956,2021-01-27 15:30:00+00:00
0.3788026507502169,0.4617177583794194,0.5802510099158193,2021-01-27 15:45:00+00:00
0.3788026507502169,0.4613848688876454,0.5852047749407125,2021-01-27 16:00:00+00:00
0.3788026507502169,0.4677097692313503,0.5876816574531591,2021-01-27 16:15:00+00:00
0.3788026507502169,0.46904132719844616,0.5779392529042026,2021-01-27 16:30:00+00:00
0.3788026507502169,0.4607190899040974,0.5809115119191385,2021-01-27 16:45:00+00:00
0.3788026507502169,0.46371509533006305,0.5860303694197613,2021-01-27 17:00:00+00:00
0.3788026507502169,0.46804259214522603,0.5744716173867773,2021-01-27 17:15:00+00:00
0.3788026507502169,0.45872175295345374,0.5785997549075217,2021-01-27 17:30:00+00:00
0.3788026507502169,0.45905464244522776,0.5792602238857406,2021-01-27 17:45:00+00:00
0.36829771136653133,0.45938753193700155,0.578929972884081,2021-01-27 18:00:00+00:00
0.36829771136653133,0.45938753193700155,0.5785997549075217,2021-01-27 18:15:00+00:00
0.36829771136653133,0.45838886346167973,0.5759577468942454,2021-01-27 18:30:00+00:00
0.33691989087569874,0.45705727220563475,0.5819022318990169,2021-01-27 18:45:00+00:00
0.33691989087569874,0.4530626315932966,0.577443826864063,2021-01-27 19:00:00+00:00
0.32653814638045486,0.4440746153153998,0.5657199658427994,2021-01-27 19:15:00+00:00
0.315795881726727,0.42942744438839686,0.5563078122955024,2021-01-27 19:30:00+00:00
0.315795881726727,0.42743014072670227,0.5477212862523543,2021-01-27 19:45:00+00:00
0.315795881726727,0.4191079034323535,0.5401255132141848,2021-01-27 20:00:00+00:00
0.30503600308811296,0.4107856661380047,0.5351717481892915,2021-01-27 20:15:00+00:00
0.30503600308811296,0.40312920782720385,0.5318692381726962,2021-01-27 20:30:00+00:00
0.30503600308811296,0.39613849521100175,0.5272456911243624,2021-01-27 20:45:00+00:00
0.2943365888303646,0.3898136281562459,0.525429343640335,2021-01-27 21:00:00+00:00
0.2943365888303646,0.3924767440904374,0.5397952622125252,2021-01-27 21:15:00+00:00
0.2943365888303646,0.3794940206223042,0.5536658042822261,2021-01-27 21:30:00+00:00
0.2943365888303646,0.2846205487556773,0.5348414971876321,2021-01-27 21:45:00+00:00
0.2943365888303646,0.30426102877034045,0.5439233997332694,2021-01-27 22:00:00+00:00
0.2838067220528637,0.35785620365699744,0.5543263062855451,2021-01-27 22:15:00+00:00
0.2838067220528637,0.37549938000996597,0.5351717481892915,2021-01-27 22:30:00+00:00
0.2838067220528637,0.39280963358221144,0.5544913987612748,2021-01-27 22:45:00+00:00
0.2838067220528637,0.32789618268629095,0.5355019991909511,2021-01-27 23:00:00+00:00
0.27336842739561784,0.3881491474084269,0.537648597676638,2021-01-27 23:15:00+00:00
0.2630620831163777,0.39946739012874133,0.5553170592905238,2021-01-27 23:30:00+00:00
0.2630620831163777,0.40479362199712443,0.5383091327050573,2021-01-27 23:45:00+00:00
0.2630620831163777,0.41245004701897625,0.5465654077465458,2021-01-28 00:00:00+00:00
0.2630620831163777,0.39846875494236866,0.5460700312440565,2021-01-28 00:15:00+00:00
0.2630620831163777,0.4041278763025258,0.5368230031975892,2021-01-28 00:30:00+00:00
0.2630620831163777,0.3671771427156172,0.5559775612938429,2021-01-28 00:45:00+00:00
0.2630620831163777,0.36118513186368606,0.5388045092075466,2021-01-28 01:00:00+00:00
0.25253118628128113,0.3954727495164031,0.5404557642158442,2021-01-28 01:15:00+00:00
0.25253118628128113,0.3239014754960543,0.5470607842490353,2021-01-28 01:30:00+00:00
0.25253118628128113,0.3718375956004525,0.5171730685988464,2021-01-28 01:45:00+00:00
0.25253118628128113,0.3811585013701231,0.5465654077465458,2021-01-28 02:00:00+00:00
0.25253118628128113,0.4054594342696215,0.5526750017395972,2021-01-28 02:15:00+00:00
0.25253118628128113,0.409454108170909,0.5274108331377422,2021-01-28 02:30:00+00:00
0.25253118628128113,0.3934753792768101,0.5539960552838855,2021-01-28 02:45:00+00:00
0.25253118628128113,0.4041278763025258,0.5437582742324397,2021-01-28 03:00:00+00:00
0.25253118628128113,0.41178433461332664,0.5449141527382482,2021-01-28 03:15:00+00:00
0.25253118628128113,0.39280963358221144,0.5538309297830558,2021-01-28 03:30:00+00:00
0.25253118628128113,0.41045274335728166,0.5363276266950999,2021-01-28 03:45:00+00:00
0.25253118628128113,0.40812255020381316,0.5381440072042275,2021-01-28 04:00:00+00:00
0.25253118628128113,0.39780297595882064,0.5468956587482053,2021-01-28 04:15:00+00:00
0.25253118628128113,0.4097869310847846,0.5295574811610794,2021-01-28 04:30:00+00:00
0.2846208795764815,0.40179761657115887,0.5388045092075466,2021-01-28 04:45:00+00:00
0.29545595241957945,0.40279631833542995,0.5553170592905238,2021-01-28 05:00:00+00:00
0.29545595241957945,0.4131158592914732,0.5579590673038001,2021-01-28 05:15:00+00:00
0.29545595241957945,0.42210390885831905,0.5634082088311826,2021-01-28 05:30:00+00:00
0.29545595241957945,0.4270972179459792,0.5622523303253741,2021-01-28 05:45:00+00:00
0.30631409855282077,0.42976033388017076,0.5630779578295231,2021-01-28 06:00:00+00:00
0.28497635245274755,0.4290945216076738,0.566050216844459,2021-01-28 06:15:00+00:00
0.25347585210227064,0.4287616986937982,0.5635733343320124,2021-01-28 06:30:00+00:00
0.2745218858912495,0.4270972179459792,0.5647292128378208,2021-01-28 06:45:00+00:00
0.28506885162483875,0.4290945216076738,0.5596103223120978,2021-01-28 07:00:00+00:00
0.28506885162483875,0.42976033388017076,0.5625825813270338,2021-01-28 07:15:00+00:00
0.29545595241957945,0.4287616986937982,0.5668758113235077,2021-01-28 07:30:00+00:00
0.29545595241957945,0.43142481462798976,0.5620872048245444,2021-01-28 07:45:00+00:00
0.29545595241957945,0.43075903564444185,0.5662153423452887,2021-01-28 08:00:00+00:00
0.30624065544624934,0.4334221515786334,0.5678665973535865,2021-01-28 08:15:00+00:00
0.30624065544624934,0.43641815700459896,0.566710718847778,2021-01-28 08:30:00+00:00
0.30624065544624934,0.437083935988147,0.571169107370182,2021-01-28 08:45:00+00:00
0.30624065544624934,0.43774968168274564,0.5642338363353315,2021-01-28 09:00:00+00:00
0.30624065544624934,0.4344208200539553,0.5686922248577353,2021-01-28 09:15:00+00:00
0.3170528610107233,0.43774968168274564,0.5668758113235077,2021-01-28 09:30:00+00:00
0.3170528610107233,0.4387483834470166,0.5655548403419697,2021-01-28 09:45:00+00:00
0.3170528610107233,0.43774968168274564,0.566710718847778,2021-01-28 10:00:00+00:00
0.3170528610107233,0.4394141624305645,0.5680316898293161,2021-01-28 10:15:00+00:00
0.3170528610107233,0.4374167589020226,0.568196848355246,2021-01-28 10:30:00+00:00
0.3280778764744634,0.4384154939552427,0.5647292128378208,2021-01-28 10:45:00+00:00
0.3280778764744634,0.43774968168274564,0.5672060953502674,2021-01-28 11:00:00+00:00
0.3280778764744634,0.4384154939552427,0.5663804678461185,2021-01-28 11:15:00+00:00
0.3384386077947552,0.4404127976169372,0.5683619738560758,2021-01-28 11:30:00+00:00
0.3384386077947552,0.4417443888729822,0.5719947348743307,2021-01-28 11:45:00+00:00
0.3490900213685453,0.44540617328249565,0.5701783543652033,2021-01-28 12:00:00+00:00
0.3699862847831137,0.4464048084688683,0.5736459568575283,2021-01-28 12:15:00+00:00
0.3699862847831137,0.44873503491128597,0.5698481033635437,2021-01-28 12:30:00+00:00
0.3803569046563242,0.4477363997249133,0.5743064918859476,2021-01-28 12:45:00+00:00
0.3803569046563242,0.450732405150879,0.5748018353633367,2021-01-28 13:00:00+00:00
0.3803569046563242,0.4527297421015226,0.5723249858759902,2021-01-28 13:15:00+00:00
0.3803569046563242,0.45173104033725164,0.5767833743983941,2021-01-28 13:30:00+00:00
0.3803569046563242,0.45339552108507064,0.5731506133801392,2021-01-28 13:45:00+00:00
0.39080807503351545,0.4513981175565285,0.577443826864063,2021-01-28 14:00:00+00:00
0.39080807503351545,0.4553928580357143,0.5805812609174789,2021-01-28 14:15:00+00:00
0.39080807503351545,0.4563915265110361,0.577443826864063,2021-01-28 14:30:00+00:00
0.39080807503351545,0.4557257475274883,0.5723249858759902,2021-01-28 14:45:00+00:00
0.39080807503351545,0.45339552108507064,0.5776090019025429,2021-01-28 15:00:00+00:00
0.39080807503351545,0.4567244160028101,0.5767833743983941,2021-01-28 15:15:00+00:00
0.39080807503351545,0.45739016169740876,0.5629128323286934,2021-01-28 15:30:00+00:00
0.39080807503351545,0.4464048084688683,0.5713342328710117,2021-01-28 15:45:00+00:00
0.39080807503351545,0.4513981175565285,0.5619220793237147,2021-01-28 16:00:00+00:00
0.39080807503351545,0.43774968168274564,0.5548216827880345,2021-01-28 16:15:00+00:00
0.39080807503351545,0.4287616986937982,0.5635733343320124,2021-01-28 16:30:00+00:00
0.39080807503351545,0.4390812729387906,0.5465654077465458,2021-01-28 16:45:00+00:00
0.39080807503351545,0.4211052070940481,0.5459048727181266,2021-01-28 17:00:00+00:00
0.39080807503351545,0.42043946139944943,0.5634082088311826,2021-01-28 17:15:00+00:00
0.39080807503351545,0.4384154939552427,0.5449141527382482,2021-01-28 17:30:00+00:00
0.39080807503351545,0.42177101936654515,0.5536658042822261,2021-01-28 17:45:00+00:00
0.39080807503351545,0.42543280377605863,0.5620872048245444,2021-01-28 18:00:00+00:00
0.39861076132071926,0.4404127976169372,0.5437582742324397,2021-01-28 18:15:00+00:00
0.39861076132071926,0.42210390885831905,0.5617569538228849,2021-01-28 18:30:00+00:00
0.3562319257081261,0.42443410201178766,0.566050216844459,2021-01-28 18:45:00+00:00
0.34572616227836384,0.4270972179459792,0.5648943383386505,2021-01-28 19:00:00+00:00
0.34572616227836384,0.4197736824159014,0.5531704277797368,2021-01-28 19:15:00+00:00
0.3352241070559463,0.41178433461332664,0.5444187266981085,2021-01-28 19:30:00+00:00
0.3352241070559463,0.40346209731897786,0.5358322501926107,2021-01-28 19:45:00+00:00
0.32458752631153387,0.39647138470277565,0.5321994891743557,2021-01-28 20:00:00+00:00
0.32458752631153387,0.38848207018915004,0.5262549546319338,2021-01-28 20:15:00+00:00
0.32458752631153387,0.38315583832076683,0.5241083396336969,2021-01-28 20:30:00+00:00
0.3141066902755869,0.37683090468811253,0.5191545580962535,2021-01-28 20:45:00+00:00
0.3141066902755869,0.37083892712513067,0.5170079430980166,2021-01-28 21:00:00+00:00
0.3141066902755869,0.36517980576497355,0.5170079430980166,2021-01-28 21:15:00+00:00
0.3141066902755869,0.3588549054212684,0.5107331410413851,2021-01-28 21:30:00+00:00
0.3141066902755869,0.3538615630446592,0.5118890525722937,2021-01-28 21:45:00+00:00
0.30320085247566664,0.348535331176276,0.5099075465623364,2021-01-28 22:00:00+00:00
0.30320085247566664,0.3435419555107174,0.5057794090415921,2021-01-28 22:15:00+00:00
0.30320085247566664,0.3382157236423342,0.5117239270714639,2021-01-28 22:30:00+00:00
0.292688702688811,0.334221083029996,0.5075957895507196,2021-01-28 22:45:00+00:00
0.292688702688811,0.3302264091287086,0.5071004130482303,2021-01-28 23:00:00+00:00
0.292688702688811,0.3258988457356472,0.510237797563996,2021-01-28 23:15:00+00:00
0.292688702688811,0.32157124905363665,0.5054491415273825,2021-01-28 23:30:00+00:00
0.292688702688811,0.3199068348837161,0.5057794090415921,2021-01-28 23:45:00+00:00
0.292688702688811,0.31591212769347954,0.5201453276137823,2021-01-29 00:00:00+00:00
0.282255249302265,0.2842876592639033,0.5498679177631413,2021-01-29 00:15:00+00:00
0.282255249302265,0.28495343824745134,0.5323645816500853,2021-01-29 00:30:00+00:00
0.282255249302265,0.31957394539194217,0.5246036996236361,2021-01-29 00:45:00+00:00
0.282255249302265,0.3242343649878283,0.54359314873161,2021-01-29 01:00:00+00:00
0.282255249302265,0.32290284030968164,0.54359314873161,2021-01-29 01:15:00+00:00
0.282255249302265,0.3385486464230574,0.5274108331377422,2021-01-29 01:30:00+00:00
0.2716636820747833,0.31624501718525355,0.5358322501926107,2021-01-29 01:45:00+00:00
0.2716636820747833,0.3175766084412984,0.4980185105025928,2021-01-29 02:00:00+00:00
0.2716636820747833,0.35519312101175493,0.5378137562025679,2021-01-29 02:15:00+00:00
0.2716636820747833,0.3901465176480199,0.5449141527382482,2021-01-29 02:30:00+00:00
0.2716636820747833,0.39613849521100175,0.5211360806187609,2021-01-29 02:45:00+00:00
0.2716636820747833,0.38315583832076683,0.5475561607515245,2021-01-29 03:00:00+00:00
0.2716636820747833,0.3948069705328551,0.5293923226351493,2021-01-29 03:15:00+00:00
0.2716636820747833,0.4007989813847862,0.539960387713355,2021-01-29 03:30:00+00:00
0.2716636820747833,0.38448739628786266,0.5483817882556734,2021-01-29 03:45:00+00:00
0.28205366703079204,0.40446073250535053,0.5209709551179312,2021-01-29 04:00:00+00:00
0.28205366703079204,0.3904793738508445,0.5379788486782976,2021-01-29 04:15:00+00:00
0.28205366703079204,0.3901465176480199,0.5490422902589924,2021-01-29 04:30:00+00:00
0.31790904488424476,0.40812255020381316,0.5287318536569305,2021-01-29 04:45:00+00:00
0.31790904488424476,0.3904793738508445,0.5406208566915739,2021-01-29 05:00:00+00:00
0.31790904488424476,0.39747008646704673,0.5503632612405305,2021-01-29 05:15:00+00:00
0.31790904488424476,0.4107856661380047,0.552179674774758,2021-01-29 05:30:00+00:00
0.31790904488424476,0.4141145610557443,0.5581241928046299,2021-01-29 05:45:00+00:00
0.3283764901714481,0.42043946139944943,0.5574636908013108,2021-01-29 06:00:00+00:00
0.3283764901714481,0.42410121252001365,0.5610964518195658,2021-01-29 06:15:00+00:00
0.3283764901714481,0.42543280377605863,0.5597754147878274,2021-01-29 06:30:00+00:00
0.3283764901714481,0.4250999142842846,0.5639035523085717,2021-01-29 06:45:00+00:00
0.3283764901714481,0.42976033388017076,0.5663804678461185,2021-01-29 07:00:00+00:00
0.3283764901714481,0.42942744438839686,0.560270824315417,2021-01-29 07:15:00+00:00
0.3387848101526598,0.4290945216076738,0.5632430833303529,2021-01-29 07:30:00+00:00
0.3387848101526598,0.4317577041197638,0.5647292128378208,2021-01-29 07:45:00+00:00
0.3387848101526598,0.4334221515786334,0.568196848355246,2021-01-29 08:00:00+00:00
0.3387848101526598,0.43641815700459896,0.5647292128378208,2021-01-29 08:15:00+00:00
0.34959114438883865,0.43608526751282506,0.5698481033635437,2021-01-29 08:30:00+00:00
0.36050604669560093,0.4384154939552427,0.5647292128378208,2021-01-29 08:45:00+00:00
0.3818571835444178,0.4407456871087112,0.5686922248577353,2021-01-29 09:00:00+00:00
0.3925327004659469,0.4410785766004852,0.5680316898293161,2021-01-29 09:15:00+00:00
0.3925327004659469,0.4437416925346769,0.569517819336784,2021-01-29 09:30:00+00:00
0.3925327004659469,0.44507328379072186,0.571003948844252,2021-01-29 09:45:00+00:00
0.4030325925674132,0.44474039429894785,0.5672060953502674,2021-01-29 10:00:00+00:00
0.4342705312367541,0.442743057348304,0.5746367428876071,2021-01-29 10:15:00+00:00
0.44463455874135227,0.449400813894834,0.5731506133801392,2021-01-29 10:30:00+00:00
0.4551656615879678,0.44973373667555716,0.5653896818160398,2021-01-29 10:45:00+00:00
0.4443739541696472,0.44540617328249565,0.5741413663851178,2021-01-29 11:00:00+00:00
0.4443739541696472,0.4467377312495915,0.5764531233967346,2021-01-29 11:15:00+00:00
0.4443739541696472,0.45372841057684443,0.5655548403419697,2021-01-29 11:30:00+00:00
0.4443739541696472,0.44540617328249565,0.5700132288643736,2021-01-29 11:45:00+00:00
0.4443739541696472,0.449400813894834,0.5743064918859476,2021-01-29 12:00:00+00:00
0.4443739541696472,0.45039951565910497,0.5769484998992239,2021-01-29 12:15:00+00:00
0.4443739541696472,0.4560586370192621,0.566050216844459,2021-01-29 12:30:00+00:00
0.4443739541696472,0.44873503491128597,0.5698481033635437,2021-01-29 12:45:00+00:00
0.43386891178020215,0.4347536429678309,0.5751320863649964,2021-01-29 13:00:00+00:00
0.43386891178020215,0.4464048084688683,0.5752972448909263,2021-01-29 13:15:00+00:00
0.43386891178020215,0.4530626315932966,0.5743064918859476,2021-01-29 13:30:00+00:00
0.43386891178020215,0.4530626315932966,0.5734808643817987,2021-01-29 13:45:00+00:00
0.43386891178020215,0.4523968526097486,0.5726552368776499,2021-01-29 14:00:00+00:00
0.43386891178020215,0.45739016169740876,0.5779392529042026,2021-01-29 14:15:00+00:00
0.43386891178020215,0.4577230511891828,0.571829609373501,2021-01-29 14:30:00+00:00
0.43386891178020215,0.45206392982902566,0.5726552368776499,2021-01-29 14:45:00+00:00
0.43386891178020215,0.44906792440306,0.5731506133801392,2021-01-29 15:00:00+00:00
0.43386891178020215,0.4547270457632171,0.5490422902589924,2021-01-29 15:15:00+00:00
0.4231684674648586,0.44007994141411255,0.5589498203087788,2021-01-29 15:30:00+00:00
