RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value_Forecast,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value_True
22.4797793901141,34.7473707644646,30.246302400053803,7.18581446113965,22.7272909866225,36.6499963336302,31.03999912683247,5.5420971524170675
22.4913832072698,34.878413516136895,30.32395519666882,7.08229193235767,22.7272909866225,36.46999809077466,31.129999865036442,5.454965799056481
22.528102804464147,34.981913580718796,30.4373537896939,7.223772288236066,22.7272909866225,36.6899992403091,31.11999864816937,5.443877181592079
22.53953934942,35.0644023539946,30.516814393448744,7.296077048820699,22.0956131049828,36.4400015125653,31.139999880303552,5.508262092208398
22.291757573844748,35.257308354823856,30.6156261637594,7.4747893883922,21.9937700619909,36.569999604272105,30.8599985516245,5.539872927069599
21.950426660429997,34.65573379789092,29.720581389554503,7.122828631415558,22.1968569581793,37.1100009944385,31.359998714180023,5.597163132172849
21.9462006831465,35.042025434733596,29.981582118466065,6.960772861148257,22.4014528961985,37.204998435301206,31.45499961021754,5.901881413698547
22.026490950746698,35.2161657089826,30.149111588089184,7.009768473027737,22.6060488342177,37.2999989041638,31.55000020585507,6.206600877379628
22.27615650447975,35.19120469460694,30.592861852517203,7.840796515593997,22.6060488342177,37.6299963892656,31.859998876735542,6.35022388988428
22.42482469608735,35.426006102052604,30.959802543102136,8.282258847468128,22.7107371550002,36.6699993009696,31.939999599672404,6.851344284087798
22.5209394186195,35.212641117099,30.938601813807885,8.601208506535961,22.919278891795198,36.94499982948768,31.754999767830853,7.352491867865059
22.6173227669073,34.979254996806596,30.847222540049803,8.802641281433367,23.127821016918,37.2199991468058,31.5699999359893,7.853640633797699
22.725686221989,34.77882320502588,30.7893054219778,9.087103330522769,23.0290488701685,39.4100000744808,31.739999895130182,8.055994898813818
22.80425707117275,35.527931606686494,31.34409704070937,9.103642275366656,23.13498304361535,39.360001740132,32.3899987846924,8.014249445879877
22.88557407747615,36.31581173026668,31.841315198957503,9.1084512834525,23.237510028945,39.9299984973078,33.0100003320532,7.9275371666015
23.0294447703606,37.39382087546532,32.49952912704625,9.000896422669339,23.237510028945,38.9099985629934,33.3599993644021,8.024246342850848
23.0831547767064,37.032375189002096,32.4834532215814,9.38926342780615,23.337900046391248,38.9499984416724,33.200000321728304,8.109742775320896
23.105314896777298,36.4085829856029,32.237849193757306,9.668940702994998,23.337900046391248,38.369997172827006,32.969996065384905,8.354651087550877
23.0952546826266,36.0392790337992,32.008869301379804,9.691543513860601,23.337900046391248,37.210000691135996,32.9100001793821,8.461564037962699
23.12168961220185,35.50367853868746,31.662378039714135,9.7553621720499,23.4908075155095,37.25500100884986,32.58500043420101,8.235632274970168
23.2144326786105,35.3987601589524,31.446087944114204,9.614954622178846,23.64371498462775,37.2999989041638,32.260000689019904,8.009701103055331
23.34428434958715,35.468507108649,31.338009434912024,9.465159576435216,23.372435493874498,37.17999926812681,32.14999931948173,7.93174741298737
23.342742979466998,35.464376916785405,31.362179618107422,9.48216251726576,23.101156100203198,37.059996604089896,32.039999752343505,7.8537919496863395
23.1535896730704,35.3991235189404,31.29973066578628,9.441560208584281,23.203019918732398,36.88999984490406,32.039999752343505,7.679731391535139
23.0127581306307,35.55947609844474,31.254884251679172,9.174851177914029,23.203019918732398,36.1100009994636,31.999999991675054,7.618586768815401
22.950121730228247,35.4694548726177,31.089849603973,9.079059945317248,23.3064380192811,35.959999940417404,31.9099986526711,7.6631954020796975
22.999776720604498,35.0046538599678,30.803454862306783,9.2739944120908,23.3064380192811,36.459999029504885,31.76999903973154,7.256918151858198
23.0533240176021,35.215678200998696,30.886568329940022,9.0951934108658,23.4090392723025,36.9600029633922,31.679998301527572,7.28545301842064
23.12160340343025,35.616982055745595,30.963712849771962,8.726105586743717,23.6141029511568,37.1899977237966,31.729999579463083,7.418648829395998
23.3104506104385,35.84118485794128,30.998785750204423,8.633647441240846,23.8714037090115,36.694998468144,31.759999925664403,7.507786891514137
23.524637662626,35.6385050790348,30.963626935374823,8.93572301441456,24.1287038843745,36.1999992124914,31.789999370665754,7.596922589321519
23.731243585338,35.4559772450628,30.9509176125979,9.142056414439761,24.1287038843745,36.79000135940652,31.5800002516564,7.473596593613781
23.8486364384253,35.535623937632465,30.952010167361532,9.07265857393455,24.2291448698445,37.1899977237966,31.810000302399942,7.1011514482125015
23.949960966722248,35.921474697689696,31.052331447621942,8.742757427426401,24.2291448698445,36.6800007846393,31.949999915339504,7.224281206127159
24.030564711939,36.1399600304742,31.17478349554564,8.603780285565147,24.2291448698445,37.230000630475494,32.05999858127777,7.226990706258118
24.054654627012,36.3366286239792,31.279478900060443,8.49964953784016,24.2291448698445,37.2999989041638,32.10000074514613,7.151002940587102
24.053611966869,36.3987147339288,31.320547784293304,8.477895514537398,24.2291448698445,37.529999720568,32.2099991106844,7.222491422881841
24.041866992558,36.57938155916226,31.433238334541954,8.36282332769282,24.2291448698445,36.540001209262805,32.23999795488577,7.17133246665696
24.04173369904065,36.376513438662,31.277771726917273,8.448071507533069,24.02191422478425,36.569999604272105,32.250000373352805,6.852923643675478
23.9745293987268,36.3775005666294,31.2551386904707,8.388790552769901,24.02191422478425,36.700000723978796,31.8800007096697,6.820135382055799
23.8861621070505,36.30398254585734,30.994971871931384,8.262946566102759,23.92174526293815,37.200002235466194,31.709999548928863,6.766180037279529
23.8267667875488,36.42310466752332,30.964613448941982,8.0987487302869,23.821410776367298,37.750002081302405,32.23999795488577,6.624680175837359
23.774329234321648,36.9862375545258,31.265102958139003,7.901253123882579,23.821410776367298,37.17999926812681,31.8800007096697,6.547595369973699
23.725422551616,36.948558940570145,31.083099616197703,7.8147122571343,23.821410776367298,37.70999796342354,31.40999999211553,6.3528352711187
23.6885479145475,36.831909483622496,30.84348916897408,7.671161356107831,23.7210027987603,37.7399975696328,31.2100005879733,6.23164838557107
23.641468022894998,36.67583486237688,30.565602656224634,7.579039533810569,23.6709275406225,37.6299963892656,30.925000002660674,6.136279773522638
23.59797870716325,36.5655878084178,30.27053686884706,7.370329410393879,23.620851699992997,37.5200012648982,30.639999717748033,6.040911752551896
23.53261226524485,36.5163646420434,30.007087880017004,6.97400945493812,23.620851699992997,37.129998511378076,30.37999962120316,6.039911058022728
23.479044581037748,36.086219088249,29.58705299319952,6.725279234364599,23.620851699992997,37.1399993894478,30.139999855592503,5.852159958415747
23.4502039607415,35.8410691883451,29.406993839993504,6.538752847731299,23.3131770599223,37.2199991468058,29.889999473914752,5.819482228324098
23.2825717810209,35.732136891942595,29.33915841545167,6.141954119346636,23.3131770599223,37.05000117642,29.77999870517656,6.35221936816572
23.158346203210648,35.404834326751796,29.063278274235433,6.277234070256938,23.3131770599223,36.6699993009696,29.630000278569852,6.460607648491777
