RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_DURCHFLUSS_EQUIPMENT_ID_Value_Forecast,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_DURCHFLUSS_EQUIPMENT_ID_Value_True
22.1093676756588,24.65502529616532,24.222135673391982,1.0696793759999998,22.2009980858385,25.5199982971995,24.38000037413683,1.03200011164
22.1456807907285,24.58624306723686,24.19654039264402,1.0624639795999997,22.2009980858385,25.470001174050658,24.319999381334203,1.03200011164
22.179429389006998,24.502852555590838,24.161907878596903,1.0591052768,22.2009980858385,25.31999950940448,24.230000145130184,1.0220000997999998
22.20782906308635,24.454990777971478,24.14348284521025,1.05001976084,22.0963439379024,25.019999813712,24.1399997073262,1.0220000997999998
22.1899249186215,24.35047088302326,24.07191615239263,1.048945292,22.0963439379024,24.979999935033,24.049999870322203,1.02000015416
22.163184180903748,24.18933586834476,23.962638146030383,1.0504710726,22.0963439379024,24.810000147847262,23.94999881645113,1.030999997
22.118727152294397,24.00160290254466,23.830943391214362,1.0642664307599998,22.0963439379024,24.5199983022246,23.839999850112882,1.0270000651999998
22.111398435888898,23.94328362447066,23.79197610531154,1.0605415082,22.0963439379024,24.48000024034554,23.71999996730755,1.0400000967999998
22.0975535789994,23.81405827833834,23.709028458472783,1.0698996021999998,22.0963439379024,24.33000099809928,23.64999986043778,1.03200011164
22.1049690866682,23.789143895161143,23.6962007780998,1.0630019636399999,22.0963439379024,24.179999939053083,23.560000023433783,1.0440000285999997
