RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_True
23.299632477504147,30.406779679511683,37.929059827389,23.3131770599223,29.179998089549954,35.7500020913526
23.237520999205348,30.419777386279,37.58783633545794,23.3131770599223,29.029998761743272,36.1800023011518
23.2189062148665,30.458996707773434,37.6491333486336,23.3131770599223,28.89000035040367,36.3199988485284
23.242405095027898,30.380660200781172,37.87760563068828,23.3131770599223,28.730000406529904,36.4099970615562
23.2669483828074,30.2514272238832,38.0289596000898,23.3131770599223,28.619999337391725,36.6800007846393
23.27057546154135,30.207059346960165,38.32645211186508,23.23536403244025,28.552499159238735,36.970001419062
23.23130018201325,30.10882043943043,38.6484096516324,23.15755110204015,28.48499807988577,37.259999025484795
23.18849577943875,30.048118012651152,39.0027068359317,23.0797380745581,28.41749820213277,37.55000026550748
23.1530248502853,29.971451429203302,39.33035519871108,23.001925144158,28.349998023979783,37.840000294330196
23.102755428247498,29.826581130825883,39.6216633234906,23.001925144158,28.25999998937572,38.9499984416724
23.017023329022,29.859203368139923,40.2991904131152,23.001925144158,28.199998696173104,39.51999943804806
22.981510751711998,29.904546343430503,40.64605385766,23.001925144158,28.2399999588415,40.05000176694468
22.928687880225297,29.789800156050283,40.904015225140796,22.80027185712525,28.3400001115126,40.46999625387432
22.81339228850385,29.691657076117362,41.2504184137008,22.80027185712525,28.459999693917943,40.57999682864154
22.748368448786998,29.98435210677385,41.6478888205743,22.80027185712525,28.529999500387724,38.89999768492368
22.910840917029,30.0672099340156,40.74423614881752,22.80027185712525,28.529999500387724,38.820000349965596
22.80335731566015,29.857058512211324,40.46642260839234,22.70018599742835,28.459999693917943,38.649996323580005
22.739262161877,30.137221155685005,40.2152239758882,22.70018599742835,28.410000218382372,37.86000083926968
22.732911449035797,29.88045246183256,39.57557353141272,22.70018599742835,28.3400001115126,37.8199973269908
22.75958267607735,29.868579452627802,39.012106353221284,22.5998631606915,28.2500002745086,37.3599987221823
22.6827004703319,29.684324011961472,38.9329356622359,22.5998631606915,28.18000046803882,37.230000630475494
22.660178234587498,29.522867128136205,38.599798141237805,22.5998631606915,28.109998859169103,36.8600002386948
22.6715845870569,29.519723742640842,38.1628395876684,22.5998631606915,28.019999022165102,36.329997304198194
22.6331315916453,29.290121421484063,37.657442180359205,22.49932286038665,27.890000025292633,36.1100009994636
22.562144104821897,29.000054890740074,36.998840090109596,22.49932286038665,27.80000018828863,36.1300009388031
22.52567769735315,28.981582994954984,37.0189096734468,22.49932286038665,27.719999765751762,36.2899974255192
22.534702338343198,29.01783646734814,37.0046023739193,22.49932286038665,27.639999944014875,36.339999999067864
22.5295387435866,28.92198093333907,37.162660940699396,22.3971878919711,27.639999944014875,36.1399993944729
22.48256069089965,28.71494886503095,37.0592244641154,22.3971878919711,27.58999956727933,36.4300000288956
22.479319415835,28.735134242359003,37.314036711700204,22.3971878919711,24.130000292859073,34.39999679913666
22.334334319246498,26.4641974339561,35.20011307031274,22.3971878919711,26.139999756748303,33.429997015971
22.4169145558833,26.807079089341933,34.6166641207812,22.3971878919711,28.660000299660133,34.4500030062852
22.41010435417275,29.336592098337103,33.777229876503604,22.3971878919711,29.1699992758828,35.1099979764888
22.416853200090898,30.1352895837493,34.34236124344008,22.3971878919711,29.67999795170548,35.560001153627404
22.555767568182,30.785259034112503,35.3035598420964,22.2970121343885,29.750000461775173,35.330000337223204
22.60837045197,30.830442196608402,35.57492555953452,22.2970121343885,30.0199990715872,36.05999842591494
22.602656208393,30.903373306180605,36.88802498336928,22.2970121343885,30.199998745595202,36.329997304198194
22.619940872934897,30.99843848781598,37.4772368223105,22.2970121343885,30.49000038994135,36.569999604272105
22.602251764989298,31.083029923400023,38.519947361474884,22.2970121343885,30.709999824617803,36.6499963336302
22.607674859798248,31.450452755968904,38.5860691896912,22.2970121343885,30.769998714620503,36.190000756821604
22.6283623437696,31.429032434281964,37.6314558852174,22.2970121343885,30.749999585286254,36.190000756821604
22.633059848084248,31.329959916779984,36.6886275563544,22.2970121343885,30.720000140284903,36.6899992403091
22.61052130257225,31.440631478695842,37.033107964977894,22.2970121343885,30.949999289828472,36.6499963336302
22.616371752125097,31.631255999950152,37.306739231941194,22.598927970267148,30.989999651296902,37.1199994501083
22.730545561914298,31.9519134632758,37.392016187524916,22.699875043942498,31.159999910837772,36.0899980321242
22.8500751887211,31.797699523609424,36.70818480210852,22.8008919195399,30.989999651296902,37.059996604089896
22.821464361400498,31.756667888975322,36.8190314000478,22.9554720135747,31.22999971730755,36.9949975582365
22.98706937292315,32.15256143099644,37.2065699672493,23.110052107609498,31.4699997833182,36.92999790678312
23.0758637280975,32.2939789318888,37.48644133640652,23.3191718703348,31.5800002516564,37.1899977237966
23.288797258146598,32.5845137862172,37.86020674326288,23.423390896971,31.729999579463083,37.55000026550748
23.351480354967,32.927922042785504,38.62290601967466,23.729109724077,32.44999977749503,37.32000005470326
23.6246674089558,33.4024969509874,38.99915135844912,23.9298000552477,32.570000561500336,37.750002081302405
23.795710854235498,33.55786803141526,39.1938614416188,23.9298000552477,32.559998143033305,37.349999660912516
23.8536085875765,33.4121788426651,39.0696286617216,24.0316898917395,32.7399978170413,36.9499984517226
23.99644302772665,33.36186304594006,38.9340711621984,24.132967044044847,32.59000059203455,37.46000084127972
24.0779280828855,33.456439777191704,39.19287068005152,24.132967044044847,32.74999993510834,37.2199991468058
24.09368691041925,33.5174870631595,39.540715196563916,24.2367289117785,32.60000060730166,37.43000062947048
24.1855026500415,33.36081735357487,39.5346204383652,24.3397775184255,32.570000561500336,37.4899968138891
24.27518161594425,33.4769931445075,39.757602351001196,24.5500900299885,32.5099995686977,38.079999566404204
24.34882099331385,33.6998598970885,40.1264218228209,24.6028459149297,32.810000026711,38.519998231873195
24.430076352579,34.0072171508569,40.51896506825712,24.655602576526498,33.10999898272435,38.960000530942075
24.43111775065665,34.37982578845315,41.14578527155632,24.759704910658797,33.250000097663865,39.079996533379195
24.5516709124623,34.6120665227221,41.4059152925655,24.864143342501997,33.3699996800692,39.170000802406804
24.619106559063,34.786001120932,41.6643036080322,25.016370752560498,33.58499985811207,40.91499838637808
24.6391821355035,35.49716204925821,42.6958735299645,25.16859767720925,33.8000012377549,42.660000815149196
24.689063812232998,36.27352629741385,44.0275303539864,25.16859767720925,34.94999998947266,42.409999453805526
24.8082169552377,36.82637793301,44.756492866712335,25.269234282808497,35.48999871109666,42.14000057552226
24.9361369866552,37.066751997008204,44.846047174954805,25.1639391998385,35.5499994034993,42.64999812027954
24.8702734851528,37.231929935509605,45.153201428811,25.1639391998385,35.54000089023214,42.7000006938282
24.850386830187,37.24965533731954,45.27697637512332,25.1639391998385,35.980000961185,40.4499969201348
25.014058260511497,36.881014683191204,44.40133875844134,25.1639391998385,36.19000038059434,39.8600002236195
24.963040724967,36.61274097012175,43.91752554001932,25.1639391998385,34.930000860138406,39.9699983759868
24.880552133690998,36.206777419635856,43.4234322619368,25.1639391998385,34.530000249454005,39.8099988612708
24.8572763478507,35.871729294789255,43.13034972921588,25.1639391998385,34.540000565121105,41.1399993693474
24.853292492950498,36.02454517290217,43.47549811461732,25.1639391998385,34.379999419647376,41.6599977921744
24.80319917757,36.1487626715671,43.975551707703,24.960904922066998,34.349999373846046,42.0099982446156
24.676223171034298,36.01796130632134,44.346148615464,24.860829935548498,33.899998386426105,41.1200024580078
24.68684034433215,35.60360397931486,43.88229900038268,24.860829935548498,33.399997623070604,40.60000161278088
24.6512241805815,35.071050671443004,43.20209515884648,24.759210375205498,33.14999754179284,39.8349980284452
24.5992750466448,34.4791455351469,42.2315812212978,24.657589844043,32.8999968597151,39.07000171130928
24.50025233138235,33.794013064354246,41.2904606843784,24.556878970752,32.3899987846924,38.55000147168234
24.4404204343515,33.2710689513625,40.52908646072286,24.453589600869,32.290000134021255,38.049998143395
24.36698036622525,33.07270792876574,40.20962459847312,24.3526152471657,31.8800007096697,37.55000026550748
24.3273205450932,32.546433581484855,39.5072594312688,24.2475302495355,31.709999548928863,39.079996533379195
24.119856806271,32.7224965136239,40.323545221910884,24.2475302495355,31.369998729447133,39.1799992580766
24.099310867782748,32.7479283767773,40.59909200161092,24.2475302495355,31.149999895570666,38.13999877882272
24.1502133612165,32.09660232005926,39.873562635171595,24.2475302495355,30.849997635157422,37.6400009009352
24.183684305118,31.64594345666122,39.05934920766108,24.19490435732535,30.59999755387966,37.1249986779432
24.14620552707465,31.239289586998304,38.1793361311236,24.142278853443,30.349997472601903,36.60999827175114
24.144989381487,30.72991814635474,37.267793097227404,24.142278853443,30.199998745595202,36.1100009994636
24.1674421065552,30.47635051479574,36.7334782908732,24.142278853443,30.0199990715872,36.02999881970568
24.1514870764005,30.39350380235362,36.6147080227956,24.038565235438497,29.84999851164634,35.609999487976204
24.12647459155665,30.200379652782523,36.42695628339612,24.038565235438497,29.670000039238303,35.609999487976204
24.1057148786145,30.08133053594554,36.41533239738,23.93467521953085,29.51000039576452,35.4499999732602
24.0637133437665,29.943891532520745,36.36470060545212,23.7830843758185,29.354999107724353,35.7849997141968
23.911547580746248,29.781826038315735,36.6835102365234,23.631493240860298,29.199999021284142,36.1199994551334
23.79718310200725,29.820657243023085,37.13466223682406,23.328441837412498,29.080000039678783,36.6800007846393
23.5092196898187,29.9895475246009,38.49675893824068,23.430158770951348,28.969999871740573,37.1899977237966
23.488590649181248,30.10579451033116,39.0535742062518,23.430158770951348,28.910000080537902,37.17999926812681
23.48358704547825,30.0864926093737,38.9457531858126,23.430158770951348,28.859999103002384,36.1800023011518
23.490905568278997,29.7158951497105,37.9609386103362,23.430158770951348,28.83999997366813,35.1499978551678
23.585865306852,29.469002405929302,36.6695753809836,23.430158770951348,28.7799989808655,35.399998005311524
23.487457217415,29.615312821858783,36.281115696212524,23.2771295610678,28.639999367925945,35.794998169866595
23.364621367719,29.738944840943205,36.5645704004514,23.1240998657745,28.500000055386373,36.190000756821604
23.29097529169485,29.734278727898534,37.33409236623786,23.22611600588325,28.3400001115126,36.36000114960732
23.3726950910088,29.694183440033264,37.63982285454108,23.018504993742898,28.2399999588415,35.6400009109854
23.310688849543798,29.340259982215002,37.607516518008,23.018504993742898,28.170000753171703,35.8899986387292
23.251058591723098,29.1835352994322,37.57976550452448,22.91417694407685,28.109998859169103,36.14999845574268
23.181781591776748,29.321621965235444,37.5822690548418,22.91417694407685,28.0499999691664,36.6499963336302
23.1253067885769,29.304616622201532,37.9996182810588,22.91417694407685,27.97999986229663,36.6899992403091
23.157003656924097,29.334972942391005,37.77421033490292,22.91417694407685,27.98999987756374,36.760001147597286
23.13167546157885,29.334915866392905,37.9142074878795,22.91417694407685,27.960000132162403,36.46999809077466
23.1210588707727,29.28590650922437,37.3062971439558,22.91417694407685,27.90000004055974,36.3199988485284
23.080192321002148,29.183683697027263,36.9679363231302,22.8096708461145,27.8399993481571,36.399998605886395
23.0248780354326,29.090941808914543,36.8067104684547,22.8096708461145,27.779999256554444,36.450000573835084
23.02074613055865,29.102768256120854,36.9277487084574,22.8096708461145,27.750000111953085,36.459999029504885
23.040684530203798,29.11711566004324,36.936664956962936,22.8096708461145,27.69999883401757,36.489999241314116
23.03553559482165,29.053799152550983,36.9582285554508,22.8096708461145,27.669999389016223,36.57999866554188
23.0321201547387,29.0330168804428,36.92601305891472,22.8096708461145,27.6399990428149,36.6699993009696
23.024273409048,29.0431884241042,36.978873458769,22.8096708461145,27.609998997013573,36.760001147597286
23.022479140448098,29.057944071613,37.019684841421196,22.706700875846998,27.579999552012225,36.730002146988
22.955755492868697,28.96442865352603,37.139878269451806,22.706700875846998,27.570000437945083,36.700000723978796
22.945208703984598,28.942707631449103,37.1561810209134,22.706700875846998,27.539998890143803,36.73999696905792
22.94929828112835,28.963939001542332,37.0686990758025,22.706700875846998,27.529999175276682,36.700000723978796
22.922308236962998,28.920758906179753,37.0481207884821,22.706700875846998,27.539998890143803,36.8099988763461
22.91766335106525,28.945111732569075,36.9991731700986,22.706700875846998,24.3400000126684,33.04999937972046
22.94813523936735,26.744652366620052,33.1897221959061,22.706700875846998,28.309999164511304,34.6699993110198
22.90419051220815,28.158542896753122,34.772357819639396,22.706700875846998,29.32999982055655,35.1899977338468
22.820403255686998,30.808337563744242,35.212968141088204,22.706700875846998,29.4900003652303,35.70000012340392
22.747156671887097,30.63554058029647,35.29482345678492,22.706700875846998,29.869999443380532,35.67000051719466
22.9291160116248,31.071578675781222,35.85322297434372,22.706700875846998,30.10999950939118,36.219996123831
22.950846252821098,31.04506537266382,36.9055776931896,22.706700875846998,30.349997472601903,36.36999960527712
23.007454737866098,31.06979249744068,37.092605135013,22.706700875846998,30.509999519275603,36.719995818518456
23.0095645228035,31.0410406135978,37.75516603233186,22.706700875846998,30.879999783758684,36.8399972713554
23.022508459197,31.45818294891157,38.217006872279526,22.706700875846998,31.149999895570666,36.540001209262805
23.005591929409498,31.772439489250303,37.858810229709,22.706700875846998,31.220000302840425,36.6699993009696
22.9908661509057,31.8518502266068,37.413149204427,22.706700875846998,31.220000302840425,37.00999887534108
22.971320447748298,31.932115902334843,37.5687399512886,22.706700875846998,31.3799999463142,36.979999874731796
22.9819522804206,32.01022020013483,37.722338274216,22.706700875846998,31.460000368851073,37.259999025484795
22.9842987511521,32.162247528274,38.16920807705808,22.706700875846998,31.5699999359893,37.0799965434294
22.996587869792847,32.301559826036446,38.2267848895566,22.706700875846998,31.529999274120883,38.8600002286446
22.9194629591724,32.632256356627906,40.0572350531058,22.706700875846998,31.8900010253368,40.57999682864154
22.87851020063025,33.150154951387606,41.751669883546924,22.706700875846998,32.40999941602661,41.0900010349986
22.898760039171,33.44691289190884,42.708333749553,22.706700875846998,33.439998885739,40.079999556354004
23.0367365956251,33.8801840030857,42.117392922668884,22.706700875846998,33.7199957084182,38.8799971399842
23.0356582093245,33.8348536445947,40.981499320181875,22.8279740944758,32.919999593849234,38.3500002614874
23.0421085282464,33.3257808015412,39.7629013508262,22.8279740944758,32.71999628450713,37.809996448921076
23.0379301211184,33.0191775517477,38.9454019378242,22.8279740944758,32.40999941602661,37.840000294330196
23.0263952321472,32.75039045509534,38.4730763454228,22.8279740944758,32.16999935001596,37.1199994501083
23.0610767879652,32.54073439287457,38.01601429491732,22.8279740944758,31.859998876735542,37.239999086145296
23.051000749456648,32.421919287629805,37.9342922112162,22.8279740944758,32.2099991106844,37.200002235466194
23.0832303064635,32.65826618936207,38.24571836733132,22.8279740944758,32.2199964223516,37.250000569815
23.06513549304885,32.614448645220705,38.210185394104805,22.8279740944758,32.2099991106844,36.79000135940652
23.09017234546215,32.43629132435137,37.8490116220326,22.8279740944758,32.159999334748846,36.88999984490406
23.068689371992498,32.4535123545781,37.93072886093388,22.8279740944758,32.12000077568035,36.6600008452998
23.084127343681498,32.4019426882948,37.7488272173412,22.8279740944758,32.039999752343505,36.9499984517226
23.064911233744347,32.382290520949006,37.7998732396554,22.8279740944758,32.079998011012,36.6699993009696
23.089654801586697,32.355388500244544,37.701990114888,22.8279740944758,32.13000079094746,37.03999908715031
23.068533361298847,32.463568244243355,37.9831944096012,22.934630072220898,31.369998729447133,36.9899983304016
23.117890795498347,32.15646663086645,37.53137079892272,22.934630072220898,30.8599985516245,36.73999696905792
23.14083553188915,31.640720101635104,37.47855763586688,22.934630072220898,31.9099986526711,36.79999981507632
23.14481375603625,32.259276725044,37.7246940581382,22.934630072220898,32.020000022209274,36.9899983304016
23.11730461468425,32.44423780528684,37.8238792228626,22.934630072220898,32.139999905014605,37.00000041967128
23.117547610805097,32.54177467803994,38.0021012409768,22.934630072220898,32.16999935001596,36.6600008452998
23.15448971982885,32.4862259134891,37.863503629553996,22.934630072220898,32.090001330679,36.6899992403091
23.1530491207728,32.3654110455109,37.7210604582582,22.934630072220898,32.020000022209274,37.0799965434294
23.1433352950197,32.4289696753951,37.9567508864745,22.934630072220898,32.16999935001596,37.200002235466194
23.155047843959398,32.595887831038574,38.3289738301818,22.934630072220898,32.290000134021255,37.2199991468058
23.1654954150906,32.690595837085844,38.535659047356006,22.934630072220898,32.31999957902261,37.210000691135996
23.1636627020385,32.73766881591883,38.5535000227668,22.934630072220898,32.399997598359555,37.200002235466194
23.158325913083097,32.7547835045491,38.526166873269474,22.934630072220898,32.570000561500336,36.569999604272105
23.1737947568322,32.599590861715306,38.07168225627888,22.934630072220898,32.6899992427057,36.5000013305838
23.153190472092,32.546659181877345,37.88407404407466,23.0379798270768,32.0700006993448,36.2300006355006
23.17230270434265,32.2821942402811,37.3802530135134,23.0379798270768,31.989999676007955,36.5000013305838
23.1735120541938,32.234612083465066,37.41936689942166,23.24076004138515,31.5699999359893,36.05999842591494
23.349362026818,31.938325170128145,36.8287724757261,23.24076004138515,31.340000486045742,36.219996123831
23.3528750342607,31.710163567323406,36.61693239152214,23.24076004138515,31.029999111565363,35.539998186288
23.395769431802847,31.415618373128503,36.1374770705562,23.140157899878147,30.539998964276954,35.8499987600502
23.325947607953097,31.091252471926303,36.07511601821568,23.140157899878147,30.499999203608503,36.1100009994636
23.3285253278895,31.1192617669939,36.6003371352702,23.140157899878147,30.2400000082636,36.569999604272105
23.3191180869345,30.908221161219224,37.22068771398306,23.1064053212397,30.0433341428104,37.2566651975949
23.32724530237875,30.693557130765164,37.8046514234976,23.07265274260125,29.84666617455727,37.94333018531772
23.30955386446635,30.73169411109562,38.61026472569214,23.03889987271695,29.6499994079041,38.6299994122404
23.276088454236,30.726305536075003,39.57220578992394,23.03889987271695,29.5399989395659,38.76999959321688
23.2574244493485,30.639029425780333,39.86488075385832,22.73386392004725,29.460000019028982,38.8299988056354
23.131669636661847,30.240328946252653,39.9146525938146,22.73386392004725,29.3900002125592,39.1299978957279
23.064551739283498,30.372190122663135,40.285031485582806,22.73386392004725,29.349998349090825,39.1499978350674
23.0587165315968,30.50403267427423,40.2432874789614,22.73386392004725,29.31999980528944,38.030001232055405
23.0606074938189,29.89417233017584,38.74236001012968,22.73386392004725,29.289998858288143,37.890001051078926
23.00530388726385,29.861271622071072,37.8930024045798,22.632195042073647,29.22999996828544,37.510002809228396
22.90576304563425,29.941400015003683,37.4731883864442,22.632195042073647,29.140000431681433,37.5799980549168
22.871632041554697,29.896081071712302,37.306926967935,22.632195042073647,29.039998777010382,37.4899968138891
22.911998328036898,29.89885826961985,37.15297376341932,22.632195042073647,28.969999871740573,37.340001205242714
22.9021369377198,29.729621626853564,37.209062011167,22.632195042073647,28.89000035040367,37.2199991468058
22.929470166578398,29.6357694603778,37.004732577915,22.632195042073647,28.849998186535302,37.159998117587335
22.9133776683825,29.60989991443897,36.99919557729786,22.632195042073647,28.760000151931244,37.099999510768804
22.91434528417815,29.54541965738545,36.8553068388498,22.632195042073647,28.689999143861503,37.1100009944385
22.91271586072935,29.494842813069102,36.821478023966996,22.632195042073647,28.59999810525754,36.9600029633922
22.918893573535648,29.401800825366372,36.66759506904901,22.632195042073647,28.539998614454863,36.979999874731796
22.91859902689935,29.344676763267973,36.626323430412,22.632195042073647,28.480000024852153,36.9600029633922
22.9206211468359,29.319998002889502,36.598989069714726,22.632195042073647,28.390000187848152,36.91999945111332
22.9181383730466,29.234685907729453,36.5312200095528,22.632195042073647,28.3400001115126,37.00000041967128
22.9211815038513,29.221325618174205,36.582720231852,22.632195042073647,28.269999403842853,37.03999908715031
22.9186866919002,29.215113346381003,36.66474632674308,22.5264261021057,28.21999992830728,37.00000041967128
22.8442836679119,29.07779930935204,36.72552918553572,22.5264261021057,28.1600004375046,36.9399999960528
22.82645019910665,29.026325470665554,36.7542079781886,22.5264261021057,28.109998859169103,36.91999945111332
22.824352549413,29.014450659060856,36.6617268052428,22.5264261021057,28.0399996534993,37.090001055099
22.755517563585,28.964850114712,36.860790546668696,22.5264261021057,28.01000020849795,37.05000117642
22.76079639461625,28.9498781792104,36.7456084584726,22.5264261021057,27.969999847029523,36.979999874731796
22.743331837221,28.91009440613476,36.6555496854468,22.42182991209375,27.930000386761062,36.91999945111332
22.660832566930498,28.76435024418643,36.623077414519194,22.42182991209375,27.890000025292633,36.9600029633922
22.63698972542025,28.755333137686602,36.7018599159174,22.42182991209375,27.930000386761062,36.91000099544352
22.648451705847,28.804487588050304,36.590502191595,22.42182991209375,27.890000025292633,36.9499984517226
22.609588830442497,28.74477257603815,36.6626836532112,22.42182991209375,27.82999963328998,37.0199997534108
22.59751542789465,28.737786173470724,36.66158388364752,22.42182991209375,27.78999927182155,36.91000099544352
22.5828136286325,28.7167107109723,36.595722463422604,22.42182991209375,27.750000111953085,36.79999981507632
22.5752462847939,28.659888550863855,36.353591479418995,22.42182991209375,27.709999750484652,36.7099991796486
22.5578189097855,28.62381021166486,36.2073814762476,22.3170910116153,27.660000274949084,36.7800004813368
22.433328007005898,28.472070967116103,36.425191565054405,22.3170910116153,27.639999944014875,36.77000020886706
22.427310673580998,28.493021463218682,36.5687429843136,22.3170910116153,27.61999901228068,36.760001147597286
22.43840976167865,28.531286714344873,36.586586382124324,22.3170910116153,27.599997780146502,36.9399999960528
22.401104371998,28.519882629524503,36.7997127606858,22.3170910116153,23.570000038700893,32.959999955492705
22.3361549941368,26.008086611139554,33.3602712622737,22.3170910116153,28.2399999588415,34.509999796303795
22.33343504914365,27.7067779605919,34.9217229987066,22.522383027215998,28.78999869573262,35.0100013077912
22.60160510212035,30.330491600051232,34.41997978167672,22.522383027215998,29.29999977475522,35.509998580078744
22.5494267576997,30.239073875094434,34.4270931590418,22.522383027215998,29.829999983112074,35.969995368087304
22.7341527388485,30.902791431399972,35.3807920075458,22.522383027215998,30.1299995399254,35.7600005470224
