RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_Forecast,DSP_FLOOR_DISTRIBUTOR_DURCHFLUSS_EQUIPMENT_ID_Value_Forecast,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value_True,DSP_FLOOR_DISTRIBUTOR_DURCHFLUSS_EQUIPMENT_ID_Value_True
22.8833463379695,35.5910260406028,30.397655029815432,0.59380346004,22.7272909866225,36.6499963336302,31.03999912683247,0.70400003124
22.877761407549897,35.8410873563445,30.525993415543184,0.61720799438,22.7272909866225,36.46999809077466,31.129999865036442,0.7000000791799998
22.888357999474348,35.9747160199314,30.64000512494785,0.5992196063599999,22.7272909866225,36.6899992403091,31.11999864816937,0.7080000035599999
22.872548592244648,35.9809325037261,30.597880334750144,0.62296548118,22.0956131049828,36.4400015125653,31.139999880303552,0.7010000114799999
22.624082194758,36.638229526018804,30.741469727570202,0.6567514421199999,21.9937700619909,36.569999604272105,30.8599985516245,0.5870000102199999
22.3426773478656,36.68888372514594,30.818526530605062,0.4745975504799999,22.1968569581793,37.1100009944385,31.359998714180023,0.5870000102199999
22.336344498103198,36.5153654020764,30.6990412329826,0.46754164079999994,22.4014528961985,37.204998435301206,31.45499961021754,0.5815000482799999
22.55271288462525,36.3497701435452,30.7491779913136,0.48711136233999996,22.6060488342177,37.2999989041638,31.55000020585507,0.5760000052999998
22.820912450514747,36.310914848828396,30.860704491601005,0.4908375207599999,22.6060488342177,37.6299963892656,31.859998876735542,0.5980000759199999
22.88501391462465,36.7623290739204,31.128840321075042,0.5211250862,22.7107371550002,36.6699993009696,31.939999599672404,0.5880000235599999
22.95747588210465,36.58173128708466,31.035099302595583,0.51342215316,22.919278891795198,36.94499982948768,31.754999767830853,0.5939999820399999
23.06809765750725,36.067082128881005,30.7535337911686,0.51728589724,23.127821016918,37.2199991468058,31.5699999359893,0.6000000215599999
23.2325489471361,35.64280907809266,30.584934897581082,0.53343228658,23.0290488701685,39.4100000744808,31.739999895130182,0.5940000428199999
23.2569875805735,36.8501107910214,31.29500267034367,0.5568398193999999,23.13498304361535,39.360001740132,32.3899987846924,0.5880000235599999
23.3627422494948,38.2789209918348,32.1218467336189,0.53569482208,23.237510028945,39.9299984973078,33.0100003320532,0.5880000235599999
23.429960917937247,39.4263815539398,32.744152348903,0.5206804197199999,23.237510028945,38.9099985629934,33.3599993644021,0.5880000235599999
23.508791946747,39.0269035831326,32.59904713773341,0.5305870734799999,23.337900046391248,38.9499984416724,33.200000321728304,0.5870000102199999
23.626858742731198,38.383726124373595,32.291095993184776,0.5335875187,23.337900046391248,38.369997172827006,32.969996065384905,0.5880000235599999
23.691945103223848,37.78084104908394,31.999369752496033,0.5359507058799999,23.337900046391248,37.210000691135996,32.9100001793821,0.5980000759199999
23.718978640102797,37.4038290207348,31.820957091635204,0.5565699561999999,23.4908075155095,37.25500100884986,32.58500043420101,0.5930000699999999
23.773901005840198,37.08637593361872,31.671521314209762,0.5540143192799999,23.64371498462775,37.2999989041638,32.260000689019904,0.5880000235599999
23.865304535502748,36.552300944856604,31.4012652616063,0.53869241064,23.372435493874498,37.17999926812681,32.14999931948173,0.59050002652
